ADCYAP1-VIPR1,0
ADCYAP1-ADRB3,0
ADCYAP1-GPR84,0
ADCYAP1-DPP4,0
CGA-ADCYAP1R1,0
CGA-VIPR1,0
CGA-ADRB3,0
CGA-GPR84,0
CGA-LHCGR,0
CGA-FSHR,0
S100A10-CFTR,0
SHANK2-CFTR,0
S100A4-EGFR,0
S100A4-ERBB2,0
TNFSF13B-TNFRSF13B,0
TNFSF13B-CD40,0
LTA-TNFRSF1A,0
LTA-TNFRSF1B,0
LTA-RIPK1,0
LTA-LTBR,0
NTF4-NTRK1,0
NTF4-NTRK2,0
FAM3C-GLRA2,0
C1QB-LRP1,0
C1QB-C1QBP,0
GNRH2-GNRHR,0
IL22-IL10RB,0
IL22-IL21R,0
IL22-IL10RA,0
IL22-IL22RA2,0
IL10-IL10RB,0
IL10-IL10RA,0
CLEC2D-KLRB1,0
PDYN-GRM7,0
PODXL2-SELL,0
CD34-SELL,0
CD34-SELP,0
MUC7-SELL,0
PODXL-SELL,0
MICA-KLRK1,0
RAET1L-KLRK1,0
ULBP2-KLRK1,0
RAET1G-KLRK1,0
CD55-CR1,0
GPC3-LRP1,0
A2M-LRP1,0
SERPINA1-LRP1,0
SERPINE2-LRP1,0
MMP13-LRP1,0
HPX-LRP1,0
LIPC-LRP1,0
PSAP-SORT1,0
PSAP-LRP1,0
PSAP-AR,0
PSAP-GPR37,0
PSAP-CD1B,0
ASIP-F11R,0
ASIP-MC2R,0
ASIP-MC4R,0
ASIP-MC5R,0
ASIP-MC1R,0
ASIP-MC3R,0
ASIP-ATRN,0
SFTPA2-CD93,0
MBL2-CD93,0
MBL2-CALCR,0
C1QA-CD93,0
C1QA-CR1,0
C1QA-CSPG4,0
IGFL1-IGFLR1,0
IGFL3-IGFLR1,0
GSTP1-EGFR,0
GALP-GALR1,0
GALP-GALR3,0
NTNG2-LRRC4,0
NTNG2-LRRC4C,0
GUCA2B-GUCY2D,0
NMS-GRM7,0
NMS-NMUR1,0
NMS-NMUR2,0
VEGFC-KDR,0
VEGFC-FLT1,0
VEGFC-CCBE1,0
VEGFC-ITGA9,0
DSC3-DSG3,0
PDGFA-PDGFRB,1
PDGFA-PDGFRA,1
FGF21-FGFR2,0
FGF21-FGFR3,0
FGF21-KLB,0
NMB-GRPR,0
NMB-BRS3,0
B2M-CD247,0
B2M-CD3G,0
B2M-KIR3DL1,0
B2M-KLRC2,0
B2M-HFE,0
B2M-HLA-F,0
B2M-LILRB1,0
B2M-CD1B,0
EDIL3-ITGB5,0
CP-SLC40A1,0
SOSTDC1-LRP6,0
DKK1-LRP6,0
HSPA1A-TLR4,0
HSPA1A-GRIN2D,0
IL27-IL27RA,0
PROS1-AXL,0
PROS1-TYRO3,0
INS-LILRB1,0
GREM1-KDR,0
NRG1-EGFR,0
NRG1-ERBB4,0
NRG1-ERBB2,0
NRG1-LGR4,0
NRG1-ERBB3,0
SLIT2-DCC,0
SLIT2-SDC1,0
SLIT2-ROBO2,0
SLIT2-ROBO1,0
SLIT2-ROBO4,0
NPPA-NPR1,0
PGF-FLT1,0
NCAM1-FGFR2,0
NCAM1-ROBO1,0
NCAM1-CACNA1C,0
NRG3-ERBB4,0
NRG3-ERBB2,0
NRG3-ERBB3,0
AREG-EGFR,0
AREG-ERBB3,0
NRG2-ERBB4,0
NRG2-ERBB2,0
NRG2-ERBB3,0
SEMA4D-ERBB2,0
SEMA4D-PLXNB2,0
IFNA14-IFNAR2,0
IFNA14-IFNAR1,0
IFNA10-IFNAR2,0
IFNA10-IFNAR1,0
IFNA8-IFNAR2,0
IFNA8-IFNAR1,0
IFNE-IFNAR2,0
IFNE-IFNAR1,0
IFNA21-IFNAR2,0
IFNA21-IFNAR1,0
IL24-IL10RB,0
IL24-IL20RA,0
PTPN11-FCRL4,0
EFEMP1-EGFR,1
FGL1-EGFR,0
ANG-EGFR,0
CXCL2-GRM7,0
CXCL2-CXCR2,0
CXCL2-DPP4,0
CXCL2-XCR1,0
CXCL1-GRM7,0
CXCL1-CXCR2,0
PPY-GRM7,0
PPY-NPY5R,0
PPY-NPY1R,0
PPY-NPY2R,0
IL25-IL17RB,0
IFNL3-IL10RB,0
CCL3-CCR4,0
CCL3-CCR1,0
CCL3-CCR3,0
FGF12-FGFR2,0
FGF12-FGFR3,0
CGB5-LHCGR,0
CCL15-CCR1,0
CCL15-CCR3,0
CCL23-CCR1,0
CCL18-CCR8,0
CCL18-CCR1,0
CCL18-CCR3,0
LTBP3-ITGB5,0
MST1-MST1R,0
CHAD-ITGA2,0
NUCB2-ERAP1,0
FAT4-DCHS1,0
CD86-CD28,0
ACE2-SLC6A19,0
TSLP-IL7R,0
CER1-MRC2,0
CD200-CD200R1,0
C4B-CD46,0
C4B-CR1,0
IL19-IL20RA,0
EDN1-EDNRB,0
